ID,Tweet,Author,Class,NumberOfTotalCharacters,NumberOfUppercaseCharacters,NumberOfLowercaseCharacters,NumberOfSpecialCharacters,NumberOfNumbers,NumberOfBlanks,NumberOfWords,AverageLengthOfWords,NumberOfPropositions,PropositionsLength,NumberOfPunctuationCharacters,NumberOfLowercaseWords,NumberOfUppercaseWords,NumberOfBigrams,NumberOfTrigrams,HapaxTokenRatio,VocabularyRichness,Flesch Kincaid Grade Level,Flesch Reading Ease formula,Dale Chall Readability,Automated Readability Index,Coleman Liau Index,Gunning Fog,SMOG(Simple Measure of Gobbledygook),Linsear Write
41950305,"Technology revolutionizes industries, transforming the way we live, work, and connect.",Gemini-1.0,8,86,1,71,4,0,10,11,8.71,1,11,4,10,0,14,13,0.8,1,13.5,18.01,9.92,16.6,19.53,18.95,0,8.5
41950305,"Arts enrich our souls, inspiring creativity, beauty, and self-expression.",Gemini-1.0,8,73,1,59,5,0,8,9,7.86,1,9,5,8,0,12,11,0.77,1,12.7,20.04,14.61,17.1,19.63,16.93,0,6.5
41950305,Environmental sustainability ensures a healthy planet for generations to come.,Gemini-1.0,8,78,1,67,1,0,9,10,9.67,1,10,1,9,0,10,9,1,1,15.5,2.11,12.03,16.1,20.68,16,0,7
41950305,"Cognitive development empowers us to learn, think critically, and innovate.",Gemini-1.0,8,75,1,62,3,0,9,10,8.5,1,10,3,9,0,12,11,0.85,1,14.3,10.56,12.03,14.7,17.78,24,0,9
41950305,"Emotional well-being promotes happiness, resilience, and meaningful relationships.",Gemini-1.0,8,82,1,70,4,0,7,8,9.86,1,8,4,7,0,10,9,0.82,1,18.2,-21.25,13.9,26.7,31.86,18.2,0,8
41950305,"Physical health promotes vitality, longevity, and a fulfilling life.",Gemini-1.0,8,68,1,56,3,0,8,9,7.57,1,9,3,8,0,11,10,0.83,1,11.5,28.5,12.86,14.5,17.66,16.93,0,6.5
41950305,"Proper nutrition sustains our bodies, provides energy, and nourishes our minds.",Gemini-1.0,8,79,1,65,3,0,10,11,7,1,11,3,10,0,13,12,0.71,1,11.1,34.93,12.79,13.6,16.34,15.31,0,7.5
41950305,"Meaningful and fulfilling work contributes to personal growth, satisfaction, and the betterment of society.",Gemini-1.0,8,107,1,90,3,0,13,14,8.67,1,14,3,13,0,16,15,0.76,1,14.7,14.97,13.35,17.2,19.83,25.6,0,14
102034928,"Mental health matters, shaping our well-being and flourishing.",Gemini-1.0,8,62,1,51,3,0,7,8,7.83,1,8,3,7,0,9,8,1,1,10,37.98,11.93,15,18.05,8.2,0,5
102034928,"Anxiety and depression impact countless lives, requiring attention and support.",Gemini-1.0,8,79,1,67,2,0,9,10,7.75,1,10,2,9,0,11,10,0.83,1,13.1,19.03,13.61,16.5,20.68,16,0,8
102034928,Mental illness is not a sign of weakness but a challenge to face.,Gemini-1.0,8,65,1,51,1,0,12,13,6.8,1,13,1,12,0,13,12,0.86,1,4.8,83.66,7.93,4.3,5.03,5.2,0,5.5
102034928,Therapy provides a safe space for healing and transformation.,Gemini-1.0,8,61,1,51,1,0,8,9,7.4,1,9,1,8,0,9,8,1,1,9.2,45.42,11.1,10.8,14.47,12.49,0,5.5
102034928,Stigma surrounding mental health needs to be dismantled.,Gemini-1.0,8,56,1,47,1,0,7,8,7.8,1,8,1,7,0,8,7,1,1,8.8,46.44,13.9,11.4,15.15,13.2,0,5
102034928,Mindfulness practices foster inner peace and awareness.,Gemini-1.0,8,55,1,47,1,0,6,7,8,1,7,1,6,0,7,6,1,1,9.6,38.99,15.26,15,19.84,8.51,0,3.5
102034928,Exercise releases endorphins and improves mental well-being.,Gemini-1.0,8,60,1,51,2,0,6,7,8.33,1,7,2,6,0,7,6,1,1,15.5,-3.32,15.26,18.4,23.15,19.94,0,6.5
102034928,"Nutrition nourishes our bodies and minds, supporting mental health.",Gemini-1.0,8,67,1,56,2,0,8,9,7.29,1,9,2,8,0,10,9,1,1,10.3,36.96,12.86,14,17.66,16.93,0,6.5
102034928,"Sleep is essential for mental health, allowing our minds to recharge.",Gemini-1.0,8,69,1,56,2,0,10,11,6.71,1,11,2,10,0,12,11,1,1,6.4,68.77,11.36,9.3,11.58,11.67,0,6.5
102034928,Community support networks provide a sense of belonging and resilience.,Gemini-1.0,8,71,1,60,1,0,9,10,8.33,1,10,1,9,0,10,9,1,1,10.7,35.95,13.61,12.8,16.62,12,0,6
102034928,Openness and self-expression empower us to manage mental health.,Gemini-1.0,8,64,1,53,2,0,8,9,8,1,9,2,8,0,9,8,1,1,10.3,36.96,12.86,12.4,15.74,12.49,0,5.5
102034928,"Laughter and joy have therapeutic benefits, easing stress and anxiety.",Gemini-1.0,8,70,1,58,2,0,9,10,7,1,10,2,9,0,11,10,0.83,1,10.7,35.95,13.61,12.3,15.46,16,0,7
102034928,Acceptance and self-compassion foster a healthy mental state.,Gemini-1.0,8,61,1,51,2,0,7,8,8.17,1,8,2,7,0,8,7,1,1,10,37.98,11.93,14.4,18.05,13.2,0,5
102034928,Resilience is the ability to bounce back from mental health challenges.,Gemini-1.0,8,71,1,59,1,0,10,11,7,1,11,1,10,0,11,10,1,1,6.4,68.77,9.92,10.2,13.15,8.04,0,5.5
102034928,"Seeking help is a sign of strength and courage, not weakness.",Gemini-1.0,8,61,1,48,2,0,10,11,6.8,1,11,2,10,0,12,11,1,1,2.9,94.15,8.49,5.9,7.35,4.4,0,4.5
102034928,Therapy empowers individuals to understand and cope with mental health issues.,Gemini-1.0,8,78,1,66,1,0,10,11,7.25,1,11,1,10,0,11,10,1,1,13.5,18.01,12.79,13.2,16.86,15.31,0,8.5
102034928,"Mental illness can be treated and managed, restoring hope and well-being.",Gemini-1.0,8,73,1,59,3,0,10,11,7.14,1,11,3,10,0,12,11,0.85,1,7.6,60.31,11.36,11.1,13.15,4.4,0,5.5
102034928,Breaking down stigma encourages individuals to seek support for mental health.,Gemini-1.0,8,78,1,66,1,0,10,11,7.25,1,11,1,10,0,11,10,1,1,11.1,34.93,12.79,13.2,16.86,11.67,0,6.5
102034928,Mindfulness techniques cultivate inner calm and reduce stress levels.,Gemini-1.0,8,69,1,59,1,0,8,9,7.43,1,9,1,8,0,9,8,1,1,10.3,36.96,18.12,15,19.63,12.49,0,5.5
102034928,Exercise benefits mental health by releasing endorphins and improving mood.,Gemini-1.0,8,75,1,64,1,0,9,10,7.5,1,10,1,9,0,10,9,1,1,13.1,19.03,15.19,14.7,18.94,24,0,9
102034928,Proper nutrition supports mental well-being by nourishing the body and mind.,Gemini-1.0,8,76,1,63,2,0,10,11,7.12,1,11,2,10,0,11,10,1,1,9.9,43.39,9.92,12.3,15.29,11.67,0,7.5
102034928,"Sleep deprivation negatively impacts mental health, leading to fatigue and irritability.",Gemini-1.0,8,88,1,75,2,0,10,11,7.89,1,11,2,10,0,12,11,1,1,15.8,1.09,14.23,17.5,21.61,15.31,0,7.5
102034928,Community bonds provide emotional support and a sense of belonging.,Gemini-1.0,8,67,1,56,1,0,9,10,7.67,1,10,1,9,0,10,9,1,1,10.7,35.95,13.61,10.9,14.3,16,0,7
102034928,Honest expression allows individuals to communicate their mental health experiences.,Gemini-1.0,8,84,1,73,1,0,9,10,8.71,1,10,1,9,0,10,9,1,1,17.8,-14.82,13.61,18.9,24.16,20,0,8
102034928,"Humor and laughter have therapeutic effects, reducing stress and improving outlook.",Gemini-1.0,8,83,1,70,2,0,10,11,7.62,1,11,2,10,0,12,11,0.85,1,12.3,26.47,15.67,15.3,18.95,15.31,0,7.5
102034928,Self-acceptance fosters resilience and improves mental health outcomes.,Gemini-1.0,8,71,1,61,2,0,7,8,8.57,1,8,2,7,0,8,7,1,1,11.1,29.52,15.88,20.3,25.3,8.2,0,4
102034928,Resilient individuals can adapt and recover from mental health challenges.,Gemini-1.0,8,74,1,63,1,0,9,10,7.71,1,10,1,9,0,10,9,1,1,10.7,35.95,13.61,14.2,18.36,12,0,6
102034928,Seeking professional help is a courageous step towards recovery and well-being.,Gemini-1.0,8,79,1,66,2,0,10,11,8.5,1,11,2,10,0,11,10,1,1,11.1,34.93,9.92,13.6,16.86,11.67,0,7.5
102034928,Therapy empowers individuals to develop coping mechanisms and improve mental health.,Gemini-1.0,8,84,1,72,1,0,10,11,7.56,1,11,1,10,0,11,10,1,1,17,-7.38,14.23,15.8,20.05,22.58,0,10.5
102034928,"Stigma prevents individuals from seeking mental health support, perpetuating the problem.",Gemini-1.0,8,89,1,76,2,0,10,11,7.78,1,11,2,10,0,12,11,1,1,15.8,1.09,15.67,17.9,22.14,11.67,0,6.5
102034928,"Mindfulness practices reduce stress, improve focus, and promote emotional regulation.",Gemini-1.0,8,85,1,72,3,0,9,10,7.78,1,10,3,9,0,12,11,0.85,1,14.3,10.56,16.76,19.4,23.58,16,0,7
102034928,"Exercise releases endorphins, boosting mood and enhancing mental well-being.",Gemini-1.0,8,76,1,64,3,0,8,9,7.88,1,9,3,8,0,10,9,1,1,15.1,3.12,16.36,18.7,22.82,21.38,0,8.5
102034928,"Nutrition plays a vital role in mental health, supporting cognitive function and emotional stability.",Gemini-1.0,8,101,1,85,2,0,13,14,7.27,1,14,2,13,0,15,14,1,1,13.5,23.43,15.61,15.2,17.74,19.89,0,12
102034928,"Sleep is crucial for mental health, allowing the brain to rest and restore itself.",Gemini-1.0,8,82,1,66,2,0,13,14,6,1,14,2,13,0,15,14,1,1,6.4,74.19,8.84,8.8,9.91,8.46,0,7
102034928,Community support provides a sense of belonging and reduces feelings of isolation.,Gemini-1.0,8,82,1,69,1,0,11,12,8.17,1,12,1,11,0,12,11,0.85,1,11.5,33.92,13.44,12.5,15.65,14.8,0,8
102034928,Open and honest communication fosters understanding and breaks down mental health stigma.,Gemini-1.0,8,89,1,76,1,0,11,12,7.44,1,12,1,11,0,12,11,0.85,1,11.5,33.92,12.13,15.2,19.07,11.47,0,7
102034928,"Laughter and humor have therapeutic benefits, reducing stress and improving mood.",Gemini-1.0,8,81,1,68,2,0,10,11,7.38,1,11,2,10,0,12,11,0.85,1,12.3,26.47,15.67,14.4,17.9,18.95,0,8.5
102034928,"Self-compassion promotes self-acceptance, resilience, and mental well-being.",Gemini-1.0,8,76,1,63,6,0,6,7,10.67,1,7,6,6,0,9,8,0.8,1,17.8,-20.24,15.26,29.2,33.07,14.23,0,5.5
102034928,Resilience allows individuals to bounce back from mental health challenges and grow stronger.,Gemini-1.0,8,93,1,79,1,0,12,13,7.22,1,13,1,12,0,13,12,1,1,8.4,58.28,11.57,14.4,17.5,8.28,0,6.5
102034928,"Seeking professional help is a sign of strength, courage, and a desire to improve mental health.",Gemini-1.0,8,96,1,77,3,0,15,16,7,1,16,3,15,0,18,17,0.79,1,7.2,72.16,9.36,10.4,10.73,8.9,0,8
102034928,Therapy provides a safe and supportive space for individuals to address mental health concerns.,Gemini-1.0,8,95,1,80,1,0,13,14,7.11,1,14,1,13,0,14,13,1,1,12.3,31.89,11.1,13.2,15.71,14.17,0,9
102034928,Breaking down mental health stigma encourages open dialogue and reduces barriers to seeking support.,Gemini-1.0,8,100,1,85,1,0,13,14,7,1,14,1,13,0,14,13,1,1,12.3,31.89,14.48,14.8,17.74,14.17,0,9
102034928,"Mindfulness techniques cultivate inner peace, reduce stress, and improve emotional regulation.",Gemini-1.0,8,94,1,80,3,0,10,11,8.11,1,11,3,10,0,13,12,0.86,1,14.7,9.55,15.67,20.1,24.22,18.95,0,8.5
102034928,"Exercise releases endorphins, boosting mood and promoting mental well-being.",Gemini-1.0,8,76,1,64,3,0,8,9,7.88,1,9,3,8,0,10,9,1,1,15.1,3.12,16.36,18.7,22.82,21.38,0,8.5
102034928,Nutrition supports mental health by providing essential nutrients for cognitive function and emotional stability.,Gemini-1.0,8,113,1,98,1,0,13,14,8.27,1,14,1,13,0,14,13,1,1,17,-1.96,15.61,19.2,23.13,25.6,0,14
102034928,"Sleep is essential for mental health, allowing the brain to rest and repair itself.",Gemini-1.0,8,83,1,67,2,0,13,14,6.12,1,14,2,13,0,15,14,1,1,7.6,65.73,7.71,9.1,10.32,11.31,0,8
102034928,"Community support provides a sense of belonging, reduces loneliness, and fosters resilience.",Gemini-1.0,8,92,1,77,3,0,11,12,8.43,1,12,3,11,0,14,13,0.87,1,12.7,25.46,14.76,16.4,19.53,14.8,0,8
102034928,Open communication about mental health experiences helps break down stigma and promote understanding.,Gemini-1.0,8,101,1,87,1,0,12,13,7.6,1,13,1,12,0,13,12,1,1,13.1,24.44,12.78,17.3,21.1,14.43,0,8.5
102034928,"Laughter and humor have therapeutic effects, reducing stress, improving mood, and enhancing resilience.",Gemini-1.0,8,103,1,86,4,0,12,13,7.7,1,13,4,12,0,16,15,0.71,1,13.1,24.44,16.43,18,20.63,17.51,0,10.5
102034928,"Self-compassion promotes self-acceptance, reduces self-criticism, and enhances mental well-being.",Gemini-1.0,8,97,1,81,7,0,8,9,10.38,1,9,7,8,0,11,10,0.83,1,19.8,-30.73,16.36,29.7,33.78,16.93,0,7.5
208691905,"Internet connects us globally, bridging distances and fostering communication.",Gemini-1.0,8,78,1,67,2,0,8,9,9,1,9,2,8,0,10,9,1,1,16.2,-5.35,16.36,19.7,24.79,21.38,0,7.5
208691905,"E-commerce empowers consumers, offering convenience and a wide selection.",Gemini-1.0,8,73,1,61,3,0,8,9,8.43,1,9,3,8,0,10,9,1,1,12.7,20.04,16.36,17.1,20.91,21.38,0,7.5
208691905,Social media platforms facilitate connections and shape public opinion.,Gemini-1.0,8,71,1,61,1,0,8,9,7.38,1,9,1,8,0,9,8,1,1,12.7,20.04,14.61,16,20.91,12.49,0,5.5
208691905,"Online learning expands access to education, breaking down geographical barriers.",Gemini-1.0,8,81,1,69,2,0,9,10,8,1,10,2,9,0,11,10,1,1,16.6,-6.36,16.76,17.5,21.84,16,0,7
208691905,Cloud computing provides scalability and cost-effectiveness for businesses.,Gemini-1.0,8,75,1,65,2,0,7,8,10.6,1,8,2,7,0,8,7,1,1,18.2,-21.25,13.9,22.6,28.2,23.2,0,7
208691905,"Artificial intelligence automates tasks, freeing up time for creativity and innovation.",Gemini-1.0,8,87,1,74,2,0,10,11,8.38,1,11,2,10,0,12,11,1,1,17,-7.38,14.23,17,21.09,22.58,0,10.5
208691905,"Virtual reality immerses us in new experiences, transcending physical limitations.",Gemini-1.0,8,82,1,70,2,0,9,10,9.14,1,10,2,9,0,11,10,1,1,20.2,-31.74,15.19,18,22.42,32,0,12
208691905,Blockchain technology enhances security and transparency in digital interactions.,Gemini-1.0,8,81,1,71,1,0,8,9,9.57,1,9,1,8,0,9,8,1,1,18.6,-22.27,16.36,21.3,27.34,25.82,0,8.5
208691905,"The internet of things connects devices, creating a more interconnected world.",Gemini-1.0,8,78,1,65,2,0,10,11,8,1,11,2,10,0,12,11,1,1,11.1,34.93,12.79,13.2,16.34,15.31,0,7.5
208691905,Online entertainment platforms provide endless options for streaming and gaming.,Gemini-1.0,8,80,1,69,1,0,9,10,8,1,10,1,9,0,10,9,1,1,11.9,27.49,16.76,17,21.84,8,0,5
208691905,Social media influencers shape trends and connect with their followers.,Gemini-1.0,8,71,1,60,1,0,9,10,7,1,10,1,9,0,10,9,1,1,8.4,52.87,12.03,12.8,16.62,12,0,6
208691905,"E-commerce marketplaces empower small businesses, expanding their reach.",Gemini-1.0,8,72,1,61,3,0,7,8,8.29,1,8,3,7,0,9,8,1,1,12.3,21.06,15.88,20.9,25.3,23.2,0,7
208691905,"Online education democratizes learning, making it accessible to all.",Gemini-1.0,8,68,1,57,2,0,8,9,8.5,1,9,2,8,0,10,9,1,1,15.1,3.12,12.86,14.5,18.3,16.93,0,6.5
208691905,"Cloud computing enables remote work, facilitating flexible work arrangements.",Gemini-1.0,8,77,1,66,2,0,8,9,7.44,1,9,2,8,0,10,9,0.82,0.89,15.1,3.12,14.61,19.2,24.1,21.38,0,7.5
208691905,"Artificial intelligence powers personalized experiences, tailoring services to our needs.",Gemini-1.0,8,89,1,77,2,0,9,10,9.71,1,10,2,9,0,11,10,1,1,19,-23.28,16.76,21.3,26.48,24,0,9
208691905,"Virtual reality transports us to different worlds, offering immersive entertainment.",Gemini-1.0,8,84,1,72,2,0,9,10,8.62,1,10,2,9,0,11,10,1,1,17.8,-14.82,15.19,18.9,23.58,24,0,11
208691905,"Blockchain technology secures digital assets, preventing fraud and protecting privacy.",Gemini-1.0,8,86,1,74,2,0,9,10,8,1,10,2,9,0,11,10,1,1,15.5,2.11,18.34,19.8,24.74,24,0,9
208691905,"The internet of things automates tasks, enhancing convenience and efficiency.",Gemini-1.0,8,77,1,65,2,0,9,10,8.29,1,10,2,9,0,11,10,1,1,13.1,19.03,15.19,15.6,19.52,24,0,9
208691905,"Online entertainment platforms offer a vast selection of content, catering to diverse interests.",Gemini-1.0,8,96,1,81,2,0,12,13,7.7,1,13,2,12,0,14,13,1,1,13.1,24.44,15.21,15.5,18.43,14.43,0,8.5
208691905,Social media influencers build communities and inspire their audiences.,Gemini-1.0,8,71,1,61,1,0,8,9,7.71,1,9,1,8,0,9,8,1,1,12.7,20.04,14.61,16,20.91,16.93,0,6.5
208691905,E-commerce marketplaces provide a global platform for businesses to connect with customers.,Gemini-1.0,8,91,1,77,2,0,11,12,8.62,1,12,2,11,0,12,11,1,1,10.3,42.38,13.44,16,19.53,11.47,0,7
208691905,"Online education adapts to individual learning styles, personalizing the experience.",Gemini-1.0,8,84,1,72,2,0,9,10,8.5,1,10,2,9,0,11,10,1,1,19,-23.28,16.76,18.9,23.58,20,0,8
208691905,"Cloud computing facilitates collaboration, enabling teams to work remotely.",Gemini-1.0,8,75,1,64,2,0,8,9,7.88,1,9,2,8,0,10,9,1,1,15.1,3.12,14.61,18.1,22.82,21.38,0,7.5
208691905,"Artificial intelligence optimizes decision-making, improving accuracy and efficiency.",Gemini-1.0,8,85,1,74,3,0,7,8,10.43,1,8,3,7,0,9,8,1,1,28.8,-97.39,17.85,28.5,34.76,38.2,0,11
208691905,"Virtual reality transforms industries, providing immersive training and simulations.",Gemini-1.0,8,84,1,73,2,0,8,9,8.88,1,9,2,8,0,10,9,1,1,21,-39.19,18.12,22.8,28.62,30.27,0,10.5
208691905,"Blockchain technology revolutionizes supply chains, enhancing transparency and traceability.",Gemini-1.0,8,92,1,81,2,0,8,9,9.88,1,9,2,8,0,10,9,1,1,19.8,-30.73,18.12,27,33.78,25.82,0,8.5
208691905,"The internet of things connects homes and cities, creating smart environments.",Gemini-1.0,8,78,1,65,2,0,10,11,7.25,1,11,2,10,0,12,11,1,1,8.8,51.85,14.23,13.2,16.34,15.31,0,7.5
208691905,"Online entertainment platforms offer personalized recommendations, catering to our preferences.",Gemini-1.0,8,95,1,83,2,0,9,10,9.88,1,10,2,9,0,11,10,1,1,19,-23.28,15.19,24.1,29.96,20,0,8
208691905,Social media influencers amplify voices and raise awareness for important causes.,Gemini-1.0,8,81,1,69,1,0,10,11,7.25,1,11,1,10,0,11,10,1,1,12.3,26.47,14.23,14.4,18.42,11.67,0,7.5
208691905,"E-commerce marketplaces empower entrepreneurs, fostering economic growth.",Gemini-1.0,8,73,1,63,3,0,6,7,9.29,1,7,3,6,0,8,7,1,1,15.5,-3.32,22.03,27.1,33.07,25.66,0,6.5
208691905,"Online education provides flexible learning options, accommodating diverse schedules.",Gemini-1.0,8,85,1,74,2,0,8,9,8.38,1,9,2,8,0,10,9,1,1,19.8,-30.73,19.87,23.4,29.26,16.93,0,6.5
208691905,"Cloud computing reduces IT costs, enabling businesses to scale efficiently.",Gemini-1.0,8,75,3,61,2,0,9,10,7.5,1,10,2,8,1,11,10,1,1,10.7,35.95,15.19,14.7,18.36,16,0,7
208691905,"Artificial intelligence enhances healthcare, enabling personalized treatments and early diagnoses.",Gemini-1.0,8,98,1,86,2,0,9,10,9.33,1,10,2,9,0,11,10,1,1,19,-23.28,16.76,25.5,31.7,20,0,8
208691905,"Virtual reality creates immersive learning experiences, engaging students and enhancing comprehension.",Gemini-1.0,8,102,1,89,2,0,10,11,8.7,1,11,2,10,0,12,11,1,1,21.7,-41.22,18.54,23.4,28.98,29.85,0,12.5
208691905,"Blockchain technology ensures data integrity, preventing unauthorized access and manipulation.",Gemini-1.0,8,94,1,82,2,0,9,10,8.89,1,10,2,9,0,11,10,1,1,19,-23.28,18.34,23.6,29.38,24,0,9
208691905,"The internet of things automates home tasks, making daily life easier and more efficient.",Gemini-1.0,8,89,1,73,2,0,13,14,6.2,1,14,2,13,0,15,14,1,1,9.9,48.81,11.1,11.1,12.81,17.03,0,11
208691905,Online entertainment platforms connect fans with their favorite creators and communities.,Gemini-1.0,8,89,1,77,1,0,10,11,8.25,1,11,1,10,0,11,10,1,1,12.3,26.47,12.79,17.9,22.66,11.67,0,6.5
208691905,"Social media influencers share their passions and expertise, inspiring followers and fostering connections.",Gemini-1.0,8,107,1,92,2,0,12,13,8.2,1,13,2,12,0,14,13,0.87,1,15.4,7.52,15.21,19.5,23.3,23.66,0,12.5
208691905,"E-commerce marketplaces provide a global marketplace for consumers, offering competitive prices and a wide selection.",Gemini-1.0,8,117,1,99,3,0,14,15,8.45,1,15,3,14,0,16,15,0.88,1,13.9,22.41,15.96,18.4,20.81,19.33,0,12.5
208691905,"Online education breaks down traditional barriers, enabling lifelong learning and skill development.",Gemini-1.0,8,100,1,86,2,0,11,12,8,1,12,2,11,0,13,12,1,1,16.2,0.08,17.39,19.5,23.88,18.13,0,9
208691905,"Cloud computing empowers startups and small businesses, providing access to enterprise-grade infrastructure.",Gemini-1.0,8,108,1,93,3,0,11,12,9,1,12,3,11,0,13,12,1,1,16.2,0.08,14.76,22.6,27.25,24.8,0,12
208691905,"Artificial intelligence optimizes operations, improving productivity and efficiency across industries.",Gemini-1.0,8,102,1,90,2,0,9,10,10.25,1,10,2,9,0,11,10,1,1,26.1,-74.04,16.76,27.4,34.02,36,0,13
208691905,"Virtual reality enhances tourism, offering immersive virtual tours and cultural experiences.",Gemini-1.0,8,92,1,79,2,0,10,11,7.7,1,11,2,10,0,12,11,1,1,18.2,-15.84,17.1,19.2,23.7,26.22,0,12.5
208691905,"Blockchain technology secures digital transactions, reducing fraud and building trust in online interactions.",Gemini-1.0,8,109,1,94,2,0,12,13,8.18,1,13,2,12,0,14,13,1,1,15.4,7.52,15.21,20.2,24.23,20.58,0,11.5
208691905,"The internet of things connects sensors and devices, enabling real-time data analysis and automation.",Gemini-1.0,8,101,1,84,3,0,13,14,7.5,1,14,3,13,0,15,14,0.88,1,13.5,23.43,14.48,15.2,17.33,14.17,0,11
208691905,"Online entertainment platforms offer a personalized entertainment experience, tailored to our unique tastes.",Gemini-1.0,8,108,1,93,2,0,12,13,8.8,1,13,2,12,0,14,13,0.87,0.9,15.4,7.52,14,19.8,23.77,14.43,0,10.5
208691905,"Social media influencers engage with their communities, fostering a sense of belonging and shared interests.",Gemini-1.0,8,108,1,91,2,0,14,15,8,1,15,2,14,0,16,15,1,1,12.7,30.87,13.85,15.6,17.68,19.33,0,12.5
208691905,"E-commerce marketplaces empower local businesses, providing them a platform to reach a wider audience.",Gemini-1.0,8,102,1,85,3,0,13,14,7.9,1,14,3,13,0,15,14,0.88,1,12.3,31.89,14.48,15.5,17.74,19.89,0,12
208691905,"Online education adapts to individual learning needs, providing customized learning paths and support.",Gemini-1.0,8,102,1,87,2,0,12,13,7.8,1,13,2,12,0,14,13,0.87,0.9,15.4,7.52,16.43,17.7,21.1,17.51,0,10.5
208691905,"Cloud computing enables remote collaboration, breaking down geographical barriers and fostering innovation.",Gemini-1.0,8,107,1,93,2,0,11,12,8.7,1,12,2,11,0,13,12,1,1,21,-33.77,16.07,22.3,27.25,24.8,0,12
293359929,#IoT: Connecting the physical world to digital networks for real-time data and automation.,Gemini-1.0,8,90,3,71,4,0,12,13,7.11,1,13,3,11,0,15,14,1,1,13.1,24.44,12.78,13.3,14.83,17.51,0,11.5
293359929,"#IoTDevices: From smart homes to industrial sensors, IoT devices gather data and enable remote control.",Gemini-1.0,8,103,6,79,4,0,14,15,6.33,1,15,3,12,0,18,17,1,1,11.5,39.33,14.91,14,15.01,11.33,0,8.5
293359929,"#IoTData: IoT devices generate vast amounts of data, providing valuable insights for businesses.",Gemini-1.0,8,96,5,75,4,0,12,13,6.82,1,13,3,11,0,16,15,1,1,11.9,32.9,16.43,15.5,17.5,17.51,0,10.5
